Peer27
Blk0, -1, 0.00000, NO_PARENT
Blk1, 0, 421.24822, Blk0
Blk1, 0, 709.59523, Blk0
Blk1, 0, 1021.28649, Blk0
Blk1, 0, 1050.54209, Blk0
Blk1, 0, 3820.17879, Blk0
Blk2, 0, 386.18318, Blk0
Blk2, 0, 761.65355, Blk0
Blk2, 0, 1074.12231, Blk0
Blk2, 0, 1129.23652, Blk0
Blk2, 0, 3893.19920, Blk0
Blk3, 0, 333.71387, Blk0
Blk3, 0, 836.95855, Blk0
Blk3, 0, 1133.71036, Blk0
Blk3, 0, 1168.71068, Blk0
Blk3, 0, 3952.78725, Blk0
Blk4, 0, 308.71305, Blk0
Blk4, 0, 711.02683, Blk0
Blk4, 0, 1053.22992, Blk0
Blk4, 0, 1057.01081, Blk0
Blk4, 0, 3876.08770, Blk0
Blk5, 0, 372.93294, Blk0
Blk5, 0, 686.56442, Blk0
Blk5, 0, 1028.76750, Blk0
Blk5, 0, 1112.47126, Blk0
Blk5, 0, 3911.36356, Blk0
Blk6, 0, 409.83175, Blk0
Blk6, 0, 812.14553, Blk0
Blk6, 0, 1154.34862, Blk0
Blk6, 0, 1158.12951, Blk0
Blk6, 0, 3977.20640, Blk0
Blk7, 1, 428.12798, Blk1
Blk7, 1, 716.47499, Blk1
Blk7, 1, 1028.16625, Blk1
Blk7, 1, 1057.42185, Blk1
Blk7, -1, 3827.05855, NO_PARENT
Blk8, 0, 388.65632, Blk0
Blk8, 0, 689.93106, Blk0
Blk8, 0, 1021.68319, Blk0
Blk8, 0, 1076.46069, Blk0
Blk8, 0, 3871.98375, Blk0
Blk9, 0, 333.91693, Blk0
Blk9, 0, 736.23071, Blk0
Blk9, 0, 1063.40336, Blk0
Blk9, 0, 1078.43380, Blk0
Blk9, 0, 3882.48025, Blk0
Blk10, 0, 261.97204, Blk0
Blk10, 0, 774.32388, Blk0
Blk10, 0, 1086.79263, Blk0
Blk10, 0, 1139.76285, Blk0
Blk10, 0, 3905.86952, Blk0
Blk11, 0, 343.21441, Blk0
Blk11, 0, 745.52819, Blk0
Blk11, 0, 1087.73128, Blk0
Blk11, 0, 1091.51217, Blk0
Blk11, 0, 3910.58906, Blk0
Blk12, 1, 415.30204, Blk6
Blk12, 1, 817.61582, Blk6
Blk12, 1, 1159.81891, Blk6
Blk12, -1, 3982.67669, NO_PARENT
Blk13, 1, 345.05029, Blk3
Blk13, 1, 848.29497, Blk3
Blk13, 1, 1145.04678, Blk3
Blk13, 1, 1180.04710, Blk3
Blk13, -1, 3964.12367, NO_PARENT
Blk14, 0, 337.10721, Blk0
Blk14, 0, 739.42100, Blk0
Blk14, 0, 1055.77217, Blk0
Blk14, 0, 1081.62408, Blk0
Blk14, 0, 3874.84906, Blk0
Blk15, 0, 435.85746, Blk0
Blk15, 0, 692.78376, Blk0
Blk15, 0, 1024.53589, Blk0
Blk15, 0, 1117.43437, Blk0
Blk15, 0, 3916.32668, Blk0
Blk16, 1, 403.42804, Blk8
Blk16, 1, 704.70278, Blk8
Blk16, 1, 1036.45491, Blk8
Blk16, 1, 1091.23241, Blk8
Blk16, -1, 3886.75547, NO_PARENT
Blk17, 0, 384.37968, Blk0
Blk17, 0, 786.69347, Blk0
Blk17, 0, 1113.86612, Blk0
Blk17, 0, 1128.89656, Blk0
Blk17, 0, 3932.94301, Blk0
Blk18, 2, 427.09425, Blk12
Blk18, 2, 829.40804, Blk12
Blk18, 2, 1171.61113, Blk12
Blk18, -1, 3994.46891, NO_PARENT
Blk19, 2, 405.49862, Blk16
Blk19, 2, 706.77336, Blk16
Blk19, 2, 1038.52550, Blk16
Blk19, 2, 1093.30300, Blk16
Blk19, -1, 3888.82606, NO_PARENT
Blk20, 0, 351.53451, Blk0
Blk20, 0, 730.61241, Blk0
Blk20, 0, 1043.08117, Blk0
Blk20, 0, 1088.18587, Blk0
Blk20, 0, 3862.15806, Blk0
Blk21, 0, 351.99178, Blk0
Blk21, 0, 727.46215, Blk0
Blk21, 0, 1039.93091, Blk0
Blk21, 0, 1095.04512, Blk0
Blk21, 0, 3859.00780, Blk0
Blk22, 1, 280.37365, Blk10
Blk22, 1, 792.72549, Blk10
Blk22, 1, 1105.19424, Blk10
Blk22, 1, 1158.16446, Blk10
Blk22, -1, 3924.27113, NO_PARENT
Blk23, 2, 359.15616, Blk13
Blk23, 2, 862.40085, Blk13
Blk23, 2, 1159.15266, Blk13
Blk23, 2, 1194.15298, Blk13
Blk23, -1, 3978.22955, NO_PARENT
Blk24, 0, 352.92768, Blk0
Blk24, 0, 732.00558, Blk0
Blk24, 0, 1044.47433, Blk0
Blk24, 0, 1097.44455, Blk0
Blk24, 0, 3863.55122, Blk0
Blk25, 1, 354.67171, Blk20
Blk25, 1, 733.74961, Blk20
Blk25, 1, 1046.21836, Blk20
Blk25, 1, 1091.32307, Blk20
Blk25, -1, 3865.29525, NO_PARENT
Blk26, 3, 431.61158, Blk18
Blk26, 3, 833.92537, Blk18
