Peer10
Blk0, -1, 0.00000, NO_PARENT
Blk1, 0, 210.39840, Blk0
Blk1, 0, 217.84563, Blk0
Blk1, 0, 288.93418, Blk0
Blk2, 0, 175.33336, Blk0
Blk2, 0, 182.78059, Blk0
Blk2, 0, 361.95458, Blk0
Blk3, 0, 122.86404, Blk0
Blk4, 0, 97.86322, Blk0
Blk4, 0, 138.11148, Blk0
Blk5, 0, 162.08312, Blk0
Blk5, 0, 202.33137, Blk0
Blk5, 0, 380.11895, Blk0
Blk6, 0, 198.98192, Blk0
Blk6, 0, 239.23018, Blk0
Blk7, 1, 217.27816, Blk1
Blk7, 1, 224.72539, Blk1
Blk7, -1, 295.81394, NO_PARENT
Blk8, 0, 177.80649, Blk0
Blk8, 0, 218.05475, Blk0
Blk8, 0, 364.29297, Blk0
Blk9, 0, 123.06710, Blk0
Blk9, 0, 163.31536, Blk0
Blk10, 0, 51.12222, Blk0
Blk11, 0, 132.36458, Blk0
Blk11, 0, 172.61284, Blk0
Blk12, 1, 204.45221, Blk6
Blk12, -1, 244.70047, NO_PARENT
Blk13, -1, 134.20047, NO_PARENT
Blk14, 0, 126.25739, Blk0
Blk14, 0, 166.50564, Blk0
Blk14, 0, 343.60445, Blk0
Blk15, 0, 225.00764, Blk0
Blk15, 0, 233.91241, Blk0
Blk15, 0, 385.08207, Blk0
Blk16, 1, 192.57822, Blk8
Blk16, 1, 232.82647, Blk8
Blk16, -1, 379.06469, NO_PARENT
Blk17, 0, 173.52986, Blk0
Blk17, 0, 213.77812, Blk0
Blk18, 2, 216.24443, Blk12
Blk18, -1, 256.49269, NO_PARENT
Blk19, 2, 194.64880, Blk16
Blk19, 2, 234.89706, Blk16
Blk19, -1, 381.13528, NO_PARENT
Blk20, 0, 109.29211, Blk0
Blk20, 0, 140.68469, Blk0
Blk20, 0, 330.91344, Blk0
Blk21, 0, 141.14196, Blk0
Blk21, 0, 148.58919, Blk0
Blk21, 0, 327.76318, Blk0
Blk22, -1, 69.52382, NO_PARENT
Blk23, -1, 148.30634, NO_PARENT
Blk24, 0, 110.68527, Blk0
Blk24, 0, 142.07785, Blk0
Blk24, 0, 332.30661, Blk0
Blk25, 1, 112.42931, Blk20
