Peer34
Blk0, -1, 0.00000, NO_PARENT
Blk1, 0, 101.34379, Blk0
Blk1, 0, 591.75626, Blk0
Blk1, 0, 819.29871, Blk0
Blk1, 0, 1016.06806, Blk0
Blk2, 0, 153.40211, Blk0
Blk2, 0, 181.50175, Blk0
Blk2, 0, 556.69122, Blk0
Blk2, 0, 784.23367, Blk0
Blk2, 0, 1068.90388, Blk0
Blk3, 0, 228.70711, Blk0
Blk3, 0, 237.81426, Blk0
Blk3, 0, 504.22191, Blk0
Blk3, 0, 826.19848, Blk0
Blk3, 0, 1128.49194, Blk0
Blk4, 0, 102.77539, Blk0
Blk4, 0, 104.03162, Blk0
Blk4, 0, 479.22109, Blk0
Blk4, 0, 739.56456, Blk0
Blk4, 0, 1051.79239, Blk0
Blk5, 0, 78.31297, Blk0
Blk5, 0, 79.56920, Blk0
Blk5, 0, 543.44098, Blk0
Blk5, 0, 803.78445, Blk0
Blk5, 0, 1043.61049, Blk0
Blk6, 0, 203.89409, Blk0
Blk6, 0, 205.15032, Blk0
Blk6, 0, 580.33978, Blk0
Blk6, 0, 840.68325, Blk0
Blk6, 0, 1152.91108, Blk0
Blk7, 1, 108.22355, Blk1
Blk7, 1, 598.63602, Blk1
Blk7, 1, 826.17847, Blk1
Blk7, -1, 1022.94782, NO_PARENT
Blk8, 0, 81.67962, Blk0
Blk8, 0, 559.16436, Blk0
Blk8, 0, 819.50783, Blk0
Blk8, 0, 961.35055, Blk0
Blk9, 0, 127.97927, Blk0
Blk9, 0, 129.23550, Blk0
Blk9, 0, 504.42497, Blk0
Blk9, 0, 764.76844, Blk0
Blk9, 0, 1058.18494, Blk0
Blk10, 0, 166.07244, Blk0
Blk10, 0, 190.56455, Blk0
Blk10, 0, 432.48008, Blk0
Blk10, 0, 754.45666, Blk0
Blk10, 0, 1081.57421, Blk0
Blk11, 0, 137.27675, Blk0
Blk11, 0, 138.53298, Blk0
Blk11, 0, 513.72245, Blk0
Blk11, 0, 774.06592, Blk0
Blk11, 0, 1086.29375, Blk0
Blk12, 1, 209.36438, Blk6
Blk12, 1, 585.81008, Blk6
Blk12, 1, 846.15355, Blk6
Blk12, -1, 1158.38138, NO_PARENT
Blk13, 1, 240.04353, Blk3
Blk13, 1, 515.55833, Blk3
Blk13, 1, 837.53490, Blk3
Blk13, -1, 1139.82836, NO_PARENT
Blk14, 0, 131.16956, Blk0
Blk14, 0, 132.42578, Blk0
Blk14, 0, 507.61525, Blk0
Blk14, 0, 767.95872, Blk0
Blk14, 0, 1050.55375, Blk0
Blk15, 0, 84.53232, Blk0
Blk15, 0, 606.36550, Blk0
Blk15, 0, 1039.37888, Blk0
Blk16, 1, 96.45134, Blk8
Blk16, 1, 573.93608, Blk8
Blk16, 1, 834.27955, Blk8
Blk16, -1, 976.12227, NO_PARENT
Blk17, 0, 178.44203, Blk0
Blk17, 0, 179.69826, Blk0
Blk17, 0, 554.88772, Blk0
Blk17, 0, 815.23119, Blk0
Blk17, 0, 1108.64770, Blk0
Blk18, 2, 221.15660, Blk12
Blk18, 2, 597.60229, Blk12
Blk18, 2, 857.94576, Blk12
Blk18, -1, 1170.17359, NO_PARENT
Blk19, 2, 98.52192, Blk16
Blk19, 2, 576.00666, Blk16
Blk19, 2, 836.35013, Blk16
Blk19, -1, 978.19286, NO_PARENT
Blk20, 0, 122.36097, Blk0
Blk20, 0, 146.85309, Blk0
Blk20, 0, 522.04255, Blk0
Blk20, 0, 699.04283, Blk0
Blk20, 0, 1027.85323, Blk0
Blk21, 0, 119.21071, Blk0
Blk21, 0, 147.31035, Blk0
Blk21, 0, 522.49982, Blk0
Blk21, 0, 750.04227, Blk0
Blk21, 0, 1034.71248, Blk0
Blk22, 1, 184.47404, Blk10
Blk22, 1, 208.96616, Blk10
Blk22, 1, 450.88169, Blk10
Blk22, 1, 772.85826, Blk10
Blk22, -1, 1099.97581, NO_PARENT
Blk23, 2, 254.14940, Blk13
Blk23, 2, 529.66420, Blk13
Blk23, 2, 851.64078, Blk13
Blk23, -1, 1153.93423, NO_PARENT
Blk24, 0, 123.75413, Blk0
Blk24, 0, 148.24625, Blk0
