Peer32
Blk0, -1, 0.00000, NO_PARENT
Blk1, 0, 63.34115, Blk0
Blk1, 0, 195.38219, Blk0
Blk1, 0, 223.66676, Blk0
Blk1, 0, 470.87363, Blk0
Blk1, 0, 475.10806, Blk0
Blk2, 0, 116.17697, Blk0
Blk2, 0, 160.31715, Blk0
Blk2, 0, 245.86331, Blk0
Blk2, 0, 527.16639, Blk0
Blk2, 0, 543.89403, Blk0
Blk3, 0, 175.76502, Blk0
Blk3, 0, 184.20393, Blk0
Blk3, 0, 202.28197, Blk0
Blk3, 0, 317.61340, Blk0
Blk3, 0, 602.47138, Blk0
Blk3, 0, 603.48209, Blk0
Blk4, 0, 99.06547, Blk0
Blk4, 0, 115.34599, Blk0
Blk4, 0, 115.64804, Blk0
Blk4, 0, 168.39318, Blk0
Blk4, 0, 476.53967, Blk0
Blk4, 0, 526.78253, Blk0
Blk5, 0, 90.88357, Blk0
Blk5, 0, 143.93076, Blk0
Blk5, 0, 154.52592, Blk0
Blk5, 0, 179.86794, Blk0
Blk5, 0, 452.07725, Blk0
Blk5, 0, 562.05840, Blk0
Blk6, 0, 200.18417, Blk0
Blk6, 0, 216.46468, Blk0
Blk6, 0, 216.76674, Blk0
Blk6, 0, 269.51188, Blk0
Blk6, 0, 577.65836, Blk0
Blk6, 0, 627.90123, Blk0
Blk7, 1, 70.22091, Blk1
Blk7, 1, 202.26195, Blk1
Blk7, 1, 230.54652, Blk1
Blk7, -1, 477.75339, NO_PARENT
Blk8, 0, 8.62363, Blk0
Blk9, 0, 105.45802, Blk0
Blk9, 0, 140.85192, Blk0
Blk9, 0, 193.59706, Blk0
Blk9, 0, 501.74355, Blk0
Blk9, 0, 533.17509, Blk0
Blk10, 0, 128.84729, Blk0
Blk10, 0, 130.54014, Blk0
Blk10, 0, 254.92611, Blk0
Blk10, 0, 539.83671, Blk0
Blk10, 0, 556.56435, Blk0
Blk11, 0, 133.56683, Blk0
Blk11, 0, 149.84735, Blk0
Blk11, 0, 150.14940, Blk0
Blk11, 0, 202.89454, Blk0
Blk11, 0, 511.04103, Blk0
Blk11, 0, 561.28389, Blk0
Blk12, 1, 205.65446, Blk6
Blk12, 1, 221.93498, Blk6
Blk12, 1, 274.98217, Blk6
Blk12, 1, 583.12866, Blk6
Blk12, -1, 633.37152, NO_PARENT
Blk13, 1, 187.10144, Blk3
Blk13, 1, 213.61839, Blk3
Blk13, 1, 328.94982, Blk3
Blk13, -1, 613.80780, NO_PARENT
Blk14, 0, 97.82683, Blk0
Blk14, 0, 144.04221, Blk0
Blk14, 0, 196.78735, Blk0
Blk14, 0, 504.93383, Blk0
Blk14, 0, 525.54389, Blk0
Blk15, 0, 86.65196, Blk0
Blk15, 0, 159.48903, Blk0
Blk15, 0, 199.74662, Blk0
Blk15, 0, 206.85529, Blk0
Blk15, 0, 458.29659, Blk0
Blk15, 0, 567.02151, Blk0
Blk16, 1, 23.39536, Blk8
Blk17, 0, 155.92078, Blk0
Blk17, 0, 191.31468, Blk0
Blk17, 0, 244.05982, Blk0
Blk17, 0, 552.20630, Blk0
Blk17, 0, 583.63784, Blk0
Blk18, 2, 217.44668, Blk12
Blk18, 2, 286.77439, Blk12
Blk18, 2, 594.92087, Blk12
Blk18, -1, 645.16374, NO_PARENT
Blk19, 2, 25.46594, Blk16
Blk20, 0, 75.12632, Blk0
Blk20, 0, 85.13583, Blk0
Blk20, 0, 211.21465, Blk0
Blk20, 0, 496.12525, Blk0
Blk20, 0, 512.85289, Blk0
Blk21, 0, 81.98557, Blk0
Blk21, 0, 126.12576, Blk0
Blk21, 0, 211.67191, Blk0
Blk21, 0, 492.97499, Blk0
Blk21, 0, 509.70263, Blk0
Blk22, 1, 147.24890, Blk10
Blk22, 1, 273.32772, Blk10
Blk22, -1, 558.23832, NO_PARENT
Blk23, 2, 201.20732, Blk13
Blk23, 2, 209.64623, Blk13
Blk23, 2, 343.05570, Blk13
Blk23, -1, 627.91368, NO_PARENT
Blk24, 0, 86.52899, Blk0
Blk24, 0, 88.22184, Blk0
Blk24, 0, 212.60781, Blk0
Blk24, 0, 497.51841, Blk0
Blk24, 0, 514.24605, Blk0
Blk25, 1, 78.26351, Blk20
Blk25, 1, 88.27302, Blk20
Blk25, 1, 214.35184, Blk20
Blk25, 1, 499.26244, Blk20
Blk25, -1, 515.99009, NO_PARENT
Blk26, 3, 221.96400, Blk18
Blk26, 3, 291.29171, Blk18
Blk26, 3, 599.43820, Blk18
Blk26, -1, 649.68106, NO_PARENT
Blk27, 0, 136.47353, Blk0
Blk27, 0, 152.75404, Blk0
Blk27, 0, 153.05610, Blk0
Blk27, 0, 205.80124, Blk0
Blk27, 0, 513.94772, Blk0
Blk27, 0, 564.19059, Blk0
Blk28, 0, 709.01716, Blk0
Blk28, 0, 744.41106, Blk0
Blk28, 0, 797.15620, Blk0
Blk28, 0, 1105.30269, Blk0
Blk28, 0, 1136.73422, Blk0
Blk29, 1, 85.62165, Blk21
Blk29, 1, 129.76184, Blk21
Blk29, 1, 215.30800, Blk21
Blk29, 1, 496.61107, Blk21
Blk29, -1, 513.33871, NO_PARENT
Blk30, 0, 109.32359, Blk0
Blk30, 0, 146.96178, Blk0
Blk30, 0, 156.97129, Blk0
Blk30, 0, 206.44907, Blk0
Blk30, 0, 405.51175, Blk0
Blk30, 0, 580.49841, Blk0
Blk31, 0, 151.94329, Blk0
Blk31, 0, 281.70414, Blk0
Blk31, 0, 283.98434, Blk0
Blk31, 0, 341.76998, Blk0
Blk31, 0, 593.21128, Blk0
Blk32, 0, 66.71426, Blk0
Blk32, 0, 218.93989, Blk0
Blk32, 0, 262.09321, Blk0
Blk32, 0, 494.43132, Blk0
Blk32, 0, 513.53451, Blk0
Blk33, 0, 95.16246, Blk0
Blk33, 0, 247.38809, Blk0
Blk33, 0, 290.54141, Blk0
Blk33, 0, 522.87953, Blk0
